country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",17-04-2026 19:00,13.0664,80.2112,NH3,2,2,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",17-04-2026 19:00,13.1278,80.2642,PM2.5,9,35,20
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",17-04-2026 19:00,13.1278,80.2642,PM10,2,188,52
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",17-04-2026 19:00,13.1662,80.2584,NO2,4,7,6
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",17-04-2026 19:00,26.912329,70.909168,OZONE,35,72,45
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",17-04-2026 19:00,25.344694,72.626208,PM10,32,115,68
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",17-04-2026 19:00,25.344694,72.626208,SO2,2,43,12
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",17-04-2026 19:00,25.344694,72.626208,CO,8,43,21
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",17-04-2026 19:00,26.268249,73.0193853,NH3,6,13,9
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",17-04-2026 19:00,26.29581,73.082283,PM2.5,NA,NA,NA
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",17-04-2026 19:00,26.29581,73.082283,NO2,NA,NA,NA
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",17-04-2026 19:00,26.29581,73.082283,CO,4,60,8
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",17-04-2026 19:00,26.9164092,75.7994901,SO2,36,51,42
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",17-04-2026 19:00,26.9164092,75.7994901,OZONE,16,102,87
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",17-04-2026 19:00,26.960669,75.771817,CO,40,83,43
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",17-04-2026 19:00,28.757294,77.278792,NH3,1,17,8
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",17-04-2026 19:00,28.685382,77.453839,NO2,31,185,104
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",17-04-2026 19:00,28.685382,77.453839,CO,2,122,31
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",17-04-2026 19:00,28.685382,77.453839,OZONE,5,125,72
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",17-04-2026 19:00,28.6603346,77.3572563,NO2,53,202,121
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",17-04-2026 19:00,28.6603346,77.3572563,SO2,6,107,37
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",17-04-2026 19:00,28.739153,77.273668,SO2,5,12,7
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",17-04-2026 19:00,26.730136,83.433859,PM2.5,56,500,114
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",17-04-2026 19:00,26.730136,83.433859,NO2,10,12,11
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",17-04-2026 19:00,26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",17-04-2026 19:00,26.730136,83.433859,OZONE,2,5,4
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",17-04-2026 19:00,28.725645,77.749675,PM2.5,71,329,223
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",17-04-2026 19:00,28.725645,77.749675,SO2,33,64,45
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",17-04-2026 19:00,28.725645,77.749675,CO,60,115,71
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",17-04-2026 19:00,25.4547,78.6039,OZONE,4,15,8
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",17-04-2026 19:00,26.428282,80.327067,PM2.5,6,303,111
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",17-04-2026 19:00,26.509954,80.249612,PM2.5,33,306,114
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",17-04-2026 19:00,26.509954,80.249612,NO2,28,29,28
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",17-04-2026 19:00,26.509954,80.249612,OZONE,16,17,16
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",17-04-2026 19:00,26.4703136,80.3229863,PM10,38,155,107
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-04-2026 19:00,26.90723,80.98579,PM10,72,203,142
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-04-2026 19:00,26.8458805,80.9365541,PM10,102,176,148
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-04-2026 19:00,26.8458805,80.9365541,SO2,1,17,7
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-04-2026 19:00,26.8458805,80.9365541,CO,25,116,37
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",17-04-2026 19:00,26.83399722,80.8917361,PM10,117,179,152
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",17-04-2026 19:00,28.9535882,77.7622941,NO2,7,81,34
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",17-04-2026 19:00,28.9535882,77.7622941,SO2,9,17,12
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",17-04-2026 19:00,28.9535882,77.7622941,CO,25,102,31
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",17-04-2026 19:00,17.349694,78.451437,CO,3,46,29
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",17-04-2026 19:00,17.349694,78.451437,OZONE,22,27,25
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",17-04-2026 19:00,23.8175497,91.2726974,PM10,76,139,104
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",17-04-2026 19:00,27.23711,78.01936,NO2,19,20,20
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",17-04-2026 19:00,27.23711,78.01936,SO2,14,47,26
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",17-04-2026 19:00,27.106972,78.000111,PM2.5,24,170,75
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",17-04-2026 19:00,27.106972,78.000111,OZONE,10,14,10
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",17-04-2026 19:00,28.406963,77.849831,NH3,7,14,10
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",17-04-2026 19:00,27.1594,78.3953,PM10,68,169,118
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",17-04-2026 19:00,28.694528,77.494705,PM10,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",17-04-2026 19:00,28.694528,77.494705,NH3,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",17-04-2026 19:00,28.694528,77.494705,OZONE,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",17-04-2026 19:00,28.646233,77.358075,SO2,22,31,29
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",17-04-2026 19:00,28.757294,77.278792,PM2.5,92,500,326
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",17-04-2026 19:00,28.61119,77.34206,NO2,100,187,147
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",17-04-2026 19:00,28.61119,77.34206,OZONE,5,305,235
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",17-04-2026 19:00,28.2348927,77.8683002,SO2,10,11,10
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-04-2026 19:00,26.766433,80.927299,CO,26,32,28
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",17-04-2026 19:00,26.86812,81.005119,NO2,9,12,10
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-04-2026 19:00,26.906111,80.948222,PM10,113,248,191
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",17-04-2026 19:00,27.19862,77.92066,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",17-04-2026 19:00,27.19862,77.92066,CO,9,30,11
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",17-04-2026 19:00,28.964949,77.278761,CO,16,103,51
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",17-04-2026 19:00,28.359581,79.414455,PM2.5,39,304,63
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",17-04-2026 19:00,28.359581,79.414455,CO,47,103,61
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17-04-2026 19:00,17.5316895,78.218939,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17-04-2026 19:00,17.5316895,78.218939,CO,17,75,48
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17-04-2026 19:00,17.585705,78.126199,PM10,62,95,73
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17-04-2026 19:00,17.585705,78.126199,OZONE,24,35,32
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17-04-2026 19:00,17.429398,78.569354,SO2,10,16,13
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",17-04-2026 19:00,17.528544,78.286195,SO2,12,19,16
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17-04-2026 19:00,17.4559458,78.4332152,NO2,32,54,50
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",17-04-2026 19:00,29.06351,77.709723,PM2.5,38,207,112
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",17-04-2026 19:00,29.06351,77.709723,NH3,7,19,10
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB",17-04-2026 19:00,28.798171,77.540243,NO2,31,120,78
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB",17-04-2026 19:00,28.798171,77.540243,NH3,3,4,3
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",17-04-2026 19:00,28.83526,78.7446,PM2.5,29,110,68
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",17-04-2026 19:00,28.83526,78.7446,PM10,52,136,105
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",17-04-2026 19:00,28.83526,78.7446,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",17-04-2026 19:00,28.83526,78.7446,CO,10,50,28
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",17-04-2026 19:00,28.840739,78.697531,SO2,10,24,16
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",17-04-2026 19:00,28.840739,78.697531,CO,27,105,62
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",17-04-2026 19:00,28.88528,78.7388,NO2,16,16,16
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",17-04-2026 19:00,28.88528,78.7388,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",17-04-2026 19:00,28.88528,78.7388,SO2,27,32,29
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",17-04-2026 19:00,23.616515,87.119133,NO2,4,26,11
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",17-04-2026 19:00,23.616515,87.119133,NH3,4,5,4
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",17-04-2026 19:00,22.7605581,88.3617589,PM10,25,64,45
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",17-04-2026 19:00,22.7605581,88.3617589,CO,18,34,24
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",17-04-2026 19:00,23.567923,87.306843,NH3,2,3,3
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",17-04-2026 19:00,23.508764,87.35444,PM10,36,75,53
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",17-04-2026 19:00,23.508764,87.35444,SO2,5,10,6
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",17-04-2026 19:00,23.549395,87.300496,NO2,20,27,24
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",17-04-2026 19:00,22.06047,88.109737,NH3,4,4,4
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",17-04-2026 19:00,22.06047,88.109737,SO2,3,22,13
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-04-2026 19:00,22.5367507,88.3638022,NH3,7,9,8
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",17-04-2026 19:00,22.58157048,88.41002457,PM10,26,56,42
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",17-04-2026 19:00,22.55664,88.342674,PM2.5,18,37,25
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",17-04-2026 19:00,22.55664,88.342674,CO,14,20,18
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-04-2026 19:00,22.49929,88.36917,PM2.5,29,49,39
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-04-2026 19:00,22.49929,88.36917,PM10,24,48,36
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-04-2026 19:00,22.49929,88.36917,OZONE,6,33,24
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-04-2026 19:00,22.627847,88.380669,PM2.5,16,77,43
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",17-04-2026 19:00,22.51106,88.35142,PM2.5,11,39,21
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",17-04-2026 19:00,22.51106,88.35142,PM10,23,43,33
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",17-04-2026 19:00,22.629801,88.352017,SO2,6,9,7
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",17-04-2026 19:00,22.629801,88.352017,CO,7,24,19
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",17-04-2026 19:00,22.554954,88.292568,PM2.5,18,33,25
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",17-04-2026 19:00,22.554954,88.292568,CO,2,12,10
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",17-04-2026 19:00,22.6025571,88.3105664,NO2,6,20,9
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",17-04-2026 19:00,22.6025571,88.3105664,NH3,1,1,1
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",17-04-2026 19:00,22.6025571,88.3105664,SO2,9,10,9
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",17-04-2026 19:00,22.5687319,88.2797276,PM10,37,73,52
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",17-04-2026 19:00,22.5687319,88.2797276,NO2,12,12,12
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",17-04-2026 19:00,22.5687319,88.2797276,NH3,4,4,4
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",17-04-2026 19:00,28.56923,77.393848,NH3,9,20,13
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",17-04-2026 19:00,28.56923,77.393848,OZONE,5,95,55
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",17-04-2026 19:00,25.425602,81.917152,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",17-04-2026 19:00,25.425602,81.917152,NO2,6,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",17-04-2026 19:00,25.425602,81.917152,CO,12,53,17
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",17-04-2026 19:00,25.425602,81.917152,OZONE,19,106,75
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",17-04-2026 19:00,25.494,81.863,NO2,12,12,12
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",17-04-2026 19:00,25.494,81.863,NH3,7,9,8
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",17-04-2026 19:00,25.44919916,81.82735986,PM2.5,24,69,42
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",17-04-2026 19:00,28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",17-04-2026 19:00,28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",17-04-2026 19:00,28.802625,78.753728,CO,52,96,74
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",17-04-2026 19:00,29.4723508,77.7194031,PM2.5,50,346,217
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",17-04-2026 19:00,28.5447608,77.3231257,CO,32,132,85
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",17-04-2026 19:00,30.075911,78.2859547,NH3,8,11,11
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",17-04-2026 19:00,30.075911,78.2859547,OZONE,56,69,64
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",17-04-2026 19:00,23.685297,86.945968,OZONE,10,39,32
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",17-04-2026 19:00,23.697936,86.944395,NH3,5,6,6
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",17-04-2026 19:00,23.697936,86.944395,SO2,67,70,68
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",17-04-2026 19:00,25.262326,82.995408,PM10,57,139,104
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",17-04-2026 19:00,25.262326,82.995408,NO2,2,3,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",17-04-2026 19:00,25.32393,82.99687,NO2,2,3,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",17-04-2026 19:00,25.32393,82.99687,SO2,30,33,31
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",17-04-2026 19:00,27.571409,77.655757,PM10,47,192,105
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-04-2026 19:00,22.5448082,88.3403691,PM10,35,77,49
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-04-2026 19:00,22.5448082,88.3403691,NO2,25,36,28
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-04-2026 19:00,22.5448082,88.3403691,OZONE,23,67,38
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",17-04-2026 19:00,26.6879226,88.4152495,PM10,48,87,61
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",17-04-2026 19:00,25.592539,85.227158,OZONE,18,93,80
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",17-04-2026 19:00,25.610369,85.132568,PM2.5,53,103,75
India,Bihar,Patna,"Muradpur, Patna - BSPCB",17-04-2026 19:00,25.619651,85.147382,NH3,4,5,5
India,Bihar,Patna,"Muradpur, Patna - BSPCB",17-04-2026 19:00,25.619651,85.147382,OZONE,4,6,5
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",17-04-2026 19:00,25.599486,85.113666,PM10,59,82,70
India,Bihar,Patna,"Samanpura, Patna - BSPCB",17-04-2026 19:00,25.596727,85.085624,SO2,4,7,5
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",17-04-2026 19:00,25.366336,87.117468,NH3,2,2,2
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",17-04-2026 19:00,25.366336,87.117468,CO,58,101,74
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",17-04-2026 19:00,25.0328,85.41948,SO2,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",17-04-2026 19:00,25.265194,87.012947,PM10,61,142,97
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",17-04-2026 19:00,25.265194,87.012947,SO2,51,74,58
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",17-04-2026 19:00,25.204762,85.51496,PM10,18,36,27
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",17-04-2026 19:00,25.204762,85.51496,NO2,9,10,9
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",17-04-2026 19:00,25.204762,85.51496,NH3,3,3,3
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",17-04-2026 19:00,25.204762,85.51496,OZONE,1,2,2
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",17-04-2026 19:00,25.56752,83.966379,NO2,9,10,10
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",17-04-2026 19:00,25.56752,83.966379,SO2,30,35,33
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",17-04-2026 19:00,24.7955,84.9994,PM2.5,47,225,97
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",17-04-2026 19:00,24.792403,84.992416,SO2,42,44,43
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",17-04-2026 19:00,26.146529,87.454184,NO2,13,17,14
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",17-04-2026 19:00,25.5626095,84.663264,CO,40,64,56
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",17-04-2026 19:00,24.75746,84.366208,PM10,27,121,73
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",17-04-2026 19:00,24.75746,84.366208,NH3,1,2,1
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",17-04-2026 19:00,25.42742023,86.13886079,PM10,40,74,58
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",17-04-2026 19:00,25.42742023,86.13886079,CO,16,21,17
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",17-04-2026 19:00,26.80365,84.51954,PM2.5,12,47,21
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",17-04-2026 19:00,25.251013,86.989001,SO2,NA,NA,NA
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",17-04-2026 19:00,24.762518,84.982348,NO2,16,24,19
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",17-04-2026 19:00,24.762518,84.982348,SO2,7,8,8
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",17-04-2026 19:00,25.697189,85.2459,PM2.5,49,116,70
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",17-04-2026 19:00,25.560083,87.553265,PM2.5,23,40,28
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",17-04-2026 19:00,25.560083,87.553265,OZONE,4,40,18
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",17-04-2026 19:00,27.308328,84.531742,CO,32,34,32
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",17-04-2026 19:00,27.308328,84.531742,OZONE,7,13,10
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-04-2026 19:00,26.63086,84.90051,NH3,3,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",17-04-2026 19:00,26.63086,84.90051,CO,14,22,17
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",17-04-2026 19:00,13.20488,79.097889,CO,7,24,16
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",17-04-2026 19:00,16.711754,81.092095,PM2.5,35,68,48
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",17-04-2026 19:00,16.711754,81.092095,PM10,33,65,49
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",17-04-2026 19:00,16.316553,80.413302,NH3,1,4,3
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",17-04-2026 19:00,16.186555,81.13219,SO2,13,20,15
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",17-04-2026 19:00,16.186555,81.13219,CO,1,42,24
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-04-2026 19:00,16.9872867,81.7363176,PM2.5,NA,NA,NA
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",17-04-2026 19:00,26.10887,91.589544,NH3,1,13,5
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",17-04-2026 19:00,26.181742,91.78063,PM10,43,96,60
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",17-04-2026 19:00,26.446912,91.439057,PM10,25,54,39
India,Assam,Silchar,"Tarapur, Silchar - PCBA",17-04-2026 19:00,24.82827,92.79525,PM10,42,67,50
India,Assam,Silchar,"Tarapur, Silchar - PCBA",17-04-2026 19:00,24.82827,92.79525,CO,38,62,53
India,Assam,Silchar,"Tarapur, Silchar - PCBA",17-04-2026 19:00,24.82827,92.79525,OZONE,2,6,4
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",17-04-2026 19:00,26.987634,94.636574,PM10,35,89,52
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",17-04-2026 19:00,26.987634,94.636574,OZONE,9,98,86
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",17-04-2026 19:00,16.9872867,81.7363176,SO2,NA,NA,NA
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",17-04-2026 19:00,13.67,79.35,PM10,38,115,68
